Id,Name,Address,City,State,ZIP,Phone,Type
321713781910,MEMORIAL HEALTH URGENTONE - SAVANNAH MALL,14089 ABERCORN STREET,SAVANNAH,GA,31419,912-350-2138,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
187282841291,PCP136332,5987 MABLETON SWPKWY,MABLETON,GA,30126-3464,770-941-4012,
742670624131,URGENT CARE OF SAVANNAH,340 EISENHOWER DRIVE,SAVANNAH,GA,31406,912-352-4311,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
840979933060,AMERICAN CURRENT CARE PA,3580 ATLANTA AVE,HAPEVILLE,GA,30354-1706,404-768-3351,
224244358148,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,4046055000,Acute Care Hospitals
114812169231,GOOD SAMARITAN HOSPITAL  INC.,5401 LAKE OCONEE PKWY,GREENSBORO,GA,30642-4232,706-453-7331,
825269842927,PCP148308,757 CONCORD SERD,SMYRNA,GA,30082-2625,,
348044906340,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,4782402100,Acute Care Hospitals
109257248332,PCP253982,205 MEDICAL ARTS DR,SANDERSVILLE,GA,31082-1987,,
809340818296,WASHINGTON COUNTY FAMILY PRACTICE,632 FERNCREST DRIVE,SANDERSVILLE,GA,31082,478-552-9000,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
342473355262,PCP26660,7363 HALL RD,COOLIDGE,GA,31738-2407,229-228-5192,
874759295132,JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,2292282880,Acute Care Hospitals
669071515622,PCP89135,2078 TERON TRACE,DACULA,GA,30019,,
782929791134,NORTHEAST GEORGIA MEDICAL CENTER BARROW,316 NORTH BROAD STREET,WINDER,GA,30680,7708488611,Acute Care Hospitals
296831835751,LIFEPOINTE URGENT CARE - GRAY,260 WEST CLINTON STREET,GRAY,GA,31032,478-986-5500,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
874035869222,PCP97068,650 ALSTON ST,RICHLAND,GA,31825-6043,229-887-3351,
239969788204,MIDTOWN ACUTE CARE,3465 MACON ROAD,COLUMBUS,GA,31907,706-243-3051,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
393615335664,PCP97805,1900 10TH AVE,COLUMBUS,GA,31901-3610,,
310139850202,PRIVIA MEDICAL GROUP OF GEORGIA LLC,1010 E FWY DR SE,CONYERS,GA,30094-5965,770-922-8222,
565987938352,CONCENTRA URGENT CARE MEDICAL CENTER - CONYERS,1157-B WEST AVENUE,CONYERS,GA,30012,770-760-0066,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
474821982446,ANKLE AND FOOT ASSOC  LLC,1010 WESTFRANKLIN ST,SYLVESTER,GA,31791-1900,229-776-2914,
583530154910,PHOEBE WORTH MEDICAL CENTER,807 SOUTH ISABELLA STREET,SYLVESTER,GA,31791,2297773851,Critical Access Hospitals
871819355820,WAL-MART STORES EAST LP,1735S HWY 27,CARROLLTON,GA,30117-8941,770-834-3513,
991212742691,GEORGIA ANESTHESIOLOGISTS  P.C.,8954 HOSPITAL DR,DOUGLASVILLE,GA,30134-2272,770-794-0477,
627621558178,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,9123835620,Acute Care Hospitals
875751338286,PHOEBE WORTH MEDICAL CENTER  INC,807 S ISABELLA ST,SYLVESTER,GA,31791-7554,,
507756438859,EAST ALBANY MEDICAL CENTER,1712 EAST BROAD AVENUE,ALBANY,GA,31705,229-639-3100,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
282244830961,ALBANY SURGICAL  P.C.,605 N WESTOVER BLVD,ALBANY,GA,31707-2188,229-434-4200,
664944782220,Albany Clinic,814 Radford Blvd.  Building 7000,Albany,GA,31701,229-446-9000,VA Facility
680542889235,RESOLVE PSYCHOTHERAPY  LLC,3164 KENSINGTON RD,AVONDALE ESTATES,GA,30002-1456,404-844-1691,
306538751360,A. DHANDAYUTHAPANI MD.  PC,2300 MANCHESTER EXPY,COLUMBUS,GA,31904-6802,706-660-5080,
643102958921,ACUTE CARE EXPRESS,7901 VETERANS PARKWAY,COLUMBUS,GA,31909,706-321-1223,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
693618320909,SAINT JOSEPH'S MERCY CARE SERVICES INC,5134 PEACHTREE RD,CHAMBLEE,GA,30341-2724,678-872-7100,
517651819823,PHYSICIANS SPINE AND REHAB SPECIALISTS OF GA,790 CHURCH ST,MURIETTA,GA,30060-8958,770-419-9902,
383858418364,STEPHENS CLINIC  LLC,1109 MEDICAL CTR DR,AUGUSTA,GA,30909,706-863-7021,
129697743713,NORTHSIDE HOSPITAL,1000 JOHNSON FERRY ROAD  NE,ATLANTA,GA,30342,4048518000,Acute Care Hospitals
109699462776,PCP89478,4144 CLAIRMONT RD,CHAMBLEE,GA,30341-3237,,
756684780106,PCP222681,4530 NELSON BROGDON BLVD,SUGAR HILL,GA,30518-3478,770-271-8949,
896091850667,PCP145890,207 CHESTNUT ST,BREMEN,GA,30110-2021,770-537-5246,
926019155216,PCP265297,970 RAO DR,MONROE,GA,30655-2054,,
341002855655,CLEARVIEW  REGIONAL MEDICAL CENTER,2151 WEST SPRING STREET,MONROE,GA,30655,7702678461,Acute Care Hospitals
115163641787,ST MARY'S MEDICAL GROUP  INC,700 SUNSET DR,ATHENS,GA,30606-7721,706-548-9111,
519004729695,REGIONAL FIRSTCARE - ATHENS,485 UNITED STATES HIGHWAY 29 NORTH,ATHENS,GA,30601,706-353-6000,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
957987718060,MIDDLE FLINT BEHAVIORAL HEALTHCARE,415 N JACKSON ST,AMERICUS,GA,31709-3015,229-931-2504,
336855820482,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,2299311280,Acute Care Hospitals
393038862853,PCP95657,2325 LOG CABIN DR SE,VININGS,GA,30339-6742,,
283381106834,PHOEBE PUTNEY MEMORIAL HOSPITAL  INC,120 HWY 280 W,AMERICUS,GA,31719-8645,229-312-7141,
125340733365,CRISP REGIONAL CLINIC AND URGENT CARE,216 HOSPITAL DRIVE,CORDELE,GA,31015,229-271-9330,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
171770484754,COLISEUM NORTHSIDE HOSPITAL,400 CHARTER BOULEVARD,MACON,GA,31210,4787578200,Acute Care Hospitals
716622112931,MEDICAL CENTER  NAVICENT HEALTH (THE),777 HEMLOCK STREET,MACON,GA,31201,4786331000,Acute Care Hospitals
252484665589,PCP120986,3323 NORTHSIDE DR,MACON,GA,31210-2503,,
244085106463,COLISEUM MEDICAL CENTERS,350 HOSPITAL DRIVE,MACON,GA,31217,4787657000,Acute Care Hospitals
296055242378,RENAL ASSOCIATES OF LAGRANGE LLC,4130 WHITE HOUSE PKWY,WARM SPRINGS,GA,31830-2149,706-882-2800,
329877277607,ORTHOPEDIC SURGEONS OF GEORGIA LLC,100 DOCTORS DR,DOUGLAS,GA,31533-2211,912-383-6575,
999832523260,IRWIN COUNTY HOSPITAL,710 N IRWIN AVENUE,OCILLA,GA,31774,2294683845,Acute Care Hospitals
310743176988,CLINCH MEMORIAL HOSPITAL,1050 VALDOSTA HIGHWAY,HOMERVILLE,GA,31634,9124875211,Critical Access Hospitals
472570401386,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,7065096900,Acute Care Hospitals
924850699166,PCP159722,305 REDMOND RD NW,ROME,GA,30165-1539,,
240136396433,FLOYD URGENT CARE IN ROME,304 SHORTER AVENUE NORTHWEST,ROME,GA,30165,706-291-3700,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
150237286587,CARDIOPULMONARY ASSOCIATES  P.C.,503 BLUEBIRD BLVD,FORT VALLEY,GA,31030-5096,478-741-1118,
412039814663,PCP105979,2300 DAWSON RD,ALBANY,GA,31707-2804,,
101783653261,SOUTH ALBANY MEDICAL CENTER,1300 NEWTON ROAD,ALBANY,GA,31701,229-431-3120,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
364517640640,COFFEE COUNTY BOARD OF HEALTH,1003 SHIRLEY AVE,DOUGLAS,GA,31533-2123,,
870296784869,GEORGIA DERMATOLOGY AND SKIN CANCER CENTER  LLC,631 E FORSYTH ST,AMERICUS,GA,31709-3716,229-924-6006,
809058362329,FAMILY MEDICAL CENTER,1512 UNITED STATES HIGHWAY 19 NORTH,THOMASTON,GA,30286,706-647-2641,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
187208325110,GILBERT JAMES OD INC,5943 JOE FRANK HARRIS NWPKWY,ADAIRSVILLE,GA,30103-2451,770-773-1584,
659914696394,PCP294608,1030 WOODSTOCK RD,ROSWELL,GA,30075-8271,770-993-0880,
773706300957,MEDCARE WALK IN CLINIC,14B LEGACY WAY,ADAIRSVILLE,GA,30103,770-773-9902,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
450427857265,LARRY HUTCHISON DC PC,1103 N MADISON AVE,DOUGALS,GA,31533-2803,912-384-3002,
145804854761,LOWER OCONEE URGENT CARE,903 EAST WILLOW CREEK LANE,MCRAE,GA,31055,229-868-4122,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
547287796043,FLINT RIVER PHYSICAL THERAPY,2405 OSLER CT,ALBANY,GA,31707-0215,229-883-4009,
666076768130,PCP136845,206 N GREEN ST,SWAINSBORO,GA,30401-3218,,
846940475326,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,4782891304,Acute Care Hospitals
575934490402,ALBANY AREA PRIMARY HEALTH CARE INC,2100 PALMYRA RD,ALBANY,GA,31701-1320,229-888-3636,
624163155084,VICTORY THERAPY AND WELLNESS  LLC,114 VICTORY DR,SWAINSBORO,GA,30401-3235,478-237-4017,
176275884861,PCP137777,206 REES ST,AMERICUS,GA,31709-3753,,
956035639390,ROBERT D. MIXSON MD PA A GEORGIA CORP,104 LAKESHORE DR,ST MARYS,GA,31558-3809,912-882-7100,
400930307583,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,7068023012,Acute Care Hospitals
953961556546,PRIMARY HEALTH CARE CENTER OF DADE  INC.,11638 HWY 27 8,SUMMERVILLE,GA,30747-8515,706-907-0932,
197920229067,FLOYD URGENT CARE IN SUMMERVILLE,11766 UNITED STATES HIGHWAY 27,SUMMERVILLE,GA,30747,706-857-1010,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
657632359544,HARBIN CLINIC  LLC,14 A LEGACY WAY,ADAIRSVILLE,GA,30103-2455,770-877-3880,
999742399159,PIEDMONT MEDICAL CARE CORPORATION,35 COLLIER RD,ATLNTA,GA,30309-1606,404-350-1010,
570168995442,CONCENTRA URGENT CARE - MIDTOWN,688 SPRING STREET NORTHWEST,ATLANTA,GA,30308,404-881-1155,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
837920812392,FASTTRACK IMMEDIATE CARE OF ALBANY,2822 NOTTINGHAM WAY,ALBANY,GA,31707-7629,229-496-1193,
614822594180,MAGUIRE THERAPY SERVICES INC.,2258 WRIGHTSBORO RD,AUGUSTA,GA,30904-4789,706-724-6543,
795699196437,SWEET DREAMS NURSE ANESTHESIA  INC.,117 KITE RD,SWAINSBORO,GA,30401-3231,478-289-1100,
677675518125,RODNEY T STANLEY SENIOR HEALTH CENTER,110 R T STANLEY SENIOR PLACE,LYONS,GA,30436,912-526-9355,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
243100849254,YONAH MOUNTAIN FAMILY PRACTICE,55 CANTRELL RD,CLEVELAND,GA,30528-1083,706-348-8763,
115232899212,ADVENTIST HEALTH SYSTEM GEORGIA INC,6000 JOE FRANK HARRIS NWPKWY,ADAIRSVILLE,GA,30103-2443,770-773-9201,
523654441802,PCP103249,5885 GLENRIDGE DR NE,SANDY SPRINGS,GA,30328-5572,,
112095388416,ATHENS ORTHOPEDIC CLINIC  PA,3440 HWY 81,LOGANVILLE,GA,30052-9112,706-549-1663,
168617598325,EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,7707362498,Acute Care Hospitals
282219952646,PREMIER IMMEDIATE CARE,289 GRAYSON HIGHWAY SOUTHWEST,LAWRENCEVILLE,GA,30045,678-376-1300,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
624620220944,PCP141154,4530 S BERKELEY LAKE RD B,BERKELEY LAKE,GA,30071-1657,,
298506768128,PCP199061,2040 BOWMAN PARK,MACON,GA,31210-5782,,
550194949278,PCP87878,763 JOHNSTON WAY,LAKE PARK,GA,31636-3047,,
387640307839,RUTLAND FAMILY HEALTHCARE LLC,4226 HARTLEY BRIDGE RD,MACON,GA,31216-4116,478-781-5065,
507438970183,GWINNETT PHYSICIAN GROUP LLC,3620 HOWELL FERRY RD,DULUTH,GA,30096-3178,678-312-3294,
579557237667,AGA PROFESSIONAL SERVICES LLC,226 E COLLEGE ST,GRIFFIN,GA,30224-4348,,
959643662197,SLEEP PRACTITIONERS  LLC,275 SHERATON BLVD,MACON,GA,31210-1359,478-745-5779,
849942370849,MED CENTER OF CENTRAL GEORGIA - EAST,1339 GRAY HIGHWAY,MACON,GA,31211,478-749-9200,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
265686191195,MPPG INC,3776 US HWY 17,RICHMOND HILL,GA,31324,912-350-2700,
116428841397,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,9128196000,Acute Care Hospitals
545650966700,AEGIS GROUP PRACTICE LLC,13943 HWY 9 N,MILTON,GA,30004-3239,800-444-6845,
176608842698,ONESOURCE HEALTHCARE GROUP  LLC,701 N SLAPPEY BLVD,ALBANY,GA,31701-1413,229-435-4747,
588046987154,ALBANY PRIMARY HEALTH CARE,804 14TH AVENUE,ALBANY,GA,31701,229-888-9585,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
172273441572,GILFERG WELLNESS GROUP,323 N MAIN ST,ADAIRSVILLE,GA,30103-2438,770-773-9997,
679247344967,GORDON URGENT CARE - ADAIRSVILLE,7435 STATE HIGHWAY 140,ADAIRSVILLE,GA,30103,770-769-9555,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
976161662830,PCP11690,4985 LAVISTA RD,TUCKER,GA,30084-4470,770-508-4456,
700272112132,PCP209544,6857 GANGLE CT,LITHONIA,GA,30058-3074,678-526-7985,
361109206437,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,4045018040,Acute Care Hospitals
352586156332,DEKALB MEDICAL CENTER,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,404-501-8000,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
617970703866,MYEYEDR OPTOMETRY OF GEORGIA  LLC,2485 N COLUMBIA ST,MILLEDGEVILLE,GA,31061-5421,478-452-6569,
535207671787,NORTHEAST GEORGIA MEDICAL CENTER  INC,743 SPRING STREET,GAINESVILLE,GA,30501,7705353553,Acute Care Hospitals
638523284305,NORTHEAST GEORGIA PHYSICIANS GROUP INC,4754 MARTIN RD,FLOWERY BRANCH,GA,30542-3507,770-965-0847,
275037977664,PHOEBE PUTNEY MEMORIAL HOSPITAL  INC,417 W 3RD AVE,ALBANY,GA,31701-1943,229-312-1000,
392262260593,PCP140334,12540 BROADWELL RD,MILTON,GA,30004-6406,,
378636661666,GWINNETT URGENT CARE,1300 PEACHTREE INDUSTRIAL BOULEVARD,SUWANEE,GA,30024,770-831-5525,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
593161897566,SOUTH EASTERN EYE CENTER  OFFICE OF DR NACONDUS GAMBLE,345 LINDQUIST BLG,FT. STEWART,GA,31314,912-876-1101,
138751951929,PCP15977,2896 CHAMBLEE TUCKER RD,CHAMBLEE,GA,30341-4009,770-457-0584,
698355208623,SOUTH HEALTH DISTRICT,206 S PATTERSON ST,VALDOSTA,GA,31601-5668,912-333-5259,
117897713585,OAKHURST MEDICAL CENTERS INC,770 VILLAGE SQ DR,STONE MTN,GA,30083-3380,404-298-7658,
825005274215,APPLECARE,111 COLONIAL WAY,JESUP,GA,31545,912-588-9110,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
585788250788,COLUMBUS FOOT CARE ASSOCIATES PC,1900 10TH AVE,COLUMBUS,GA,31901-3600,706-323-6914,
480560453437,ATLANTA ORAL AND FACIAL SURGERY LLC,4749 NELSON BROGDON BLVD,SUGAR HILL,GA,30518-7525,770-932-7726,
922638902364,DORMINY MEDICAL CENTER,200 PERRY HOUSE ROAD  BOX 1447,FITZGERALD,GA,31750,2294247100,Acute Care Hospitals
744391965287,DMC PHYSICIAN GROUP LLC,119 NORMAN DORMING DR,FITZGERALD,GA,31750,229-423-5843,
906840283098,PCP209739,214 TRALEE CIRCLE,FAIRBURN,GA,30213-5112,678-542-7256,
905168958711,IMMEDIATE CARE CENTER OF GEORGIA,190 GREENCASTLE ROAD,TYRONE,GA,30290,770-631-7575,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
473152803520,PIEDMONT NEWNAN HOSPITAL  INC,745 POPLAR ROAD,NEWNAN,GA,30265,7704002300,Acute Care Hospitals
182726771818,SOUTHEASTERN REGIONAL MEDICAL CENTER,600 CELEBRATE LIFE PARKWAY,NEWNAN,GA,30265,4048448334,Acute Care Hospitals
514832923856,MEADOWS REGIONAL MEDICAL CENTER,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,9125355828,Acute Care Hospitals
906830273753,EAST GEORGIA HEALTHCARE CENTER  INC.,118 E BROAD ST,MOUNT VERNON,GA,30445-3018,912-583-2277,
334402217786,PCP18437,114 DAVIS RD,MARTINEZ,GA,30907-4352,706-863-4016,
212216802454,PCP2807,77 COLE ST NE,MARIETTA,GA,30060-2030,770-426-6460,
866243490070,INTERNAL MEDICINE ASSOCIATES OF JASPER  PC,684 SIXES RD,HOLLY SPRINGS,GA,30115-8720,678-494-9669,
915290315766,PCP226211,400 CEDAR ST,METTER,GA,30439-3338,,
643228299429,CANDLER COUNTY HOSPITAL,400 CEDAR STREET,METTER,GA,30439,9126855741,Critical Access Hospitals
692525795385,WEST GEORGIA MEDICAL ASSOCIATES,6600 WHITTLESEY BLVD,COLUMBUS,GA,31909-7251,706-323-3491,
823481731245,PHOEBE PHYSICIAN GROUP INC,1904 PALMYRA RD,ALBANY,GA,31701-1575,229-883-0500,
305229334941,ACTION MEDICAL CENTER  LLC,211 BOBBY JONES EXPY,MARTINEZ,GA,30907-5250,706-860-3355,
918376948553,PCP91733,22 W OGLETHORPE ST,ELLAVILLE,GA,31806-3111,,
608450278930,WELLSTAR MEDICAL GROUP  LLC,1790 MULKEY RD,AUSTELL,GA,30106-1122,,
528122379256,PCP16939,10646 B FORD AVE,RICHMOND HILL,GA,31324-3902,912-459-4121,
341364435727,PCP115923,1511 W 3RD AVE,ALBANY,GA,31707-3658,,
183510655586,PCP142048,109 B ALLEN MEMORIAL DR,BREMEN,GA,30110-2009,770-537-4900,
927111571651,DOCTOR OF MEDICINE MINOR EMERGENCY AND FAMILY MEDICINE,209 COOLEY DRIVE,VILLA RICA,GA,30180,770-456-0911,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
541555244724,NORTHWEST GEORGIA ONCOLOGY CENTERS  PC,705 DALLAS HWY 203A,VILLA RICA,GA,30180-1243,770-456-3641,
493706793687,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,7704563101,Acute Care Hospitals
226380969730,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,7707867053,Acute Care Hospitals
737243615054,PCP108777,15 CLEARBROOK CT,COVINGTON,GA,30016-9146,,
387396779518,PCP120542,1012 S WALL ST,CALHOUN,GA,30701-3066,,
819252199800,PCP174267,300 COURTYARD DR,CARTERSVILLE,GA,30120-8535,,
631897284261,FLOYD URGENT CARE IN CARTERSVILLE,1328 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,770-382-0029,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
418952989760,PCP35640,1415 W 3RD AVE,ALBANY,GA,31707-3655,229-432-0282,
135669206348,PCP209569,4306 N PEACHTREE RD,CHAMBLEE,GA,30341-1210,,
156879338767,DOUGLASVILLE EYE CLINIC PC,6001 PROFESSIONAL PKWY,DOUGLASVILLE,GA,30134-5632,678-838-9999,
954319822282,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,7709491500,Acute Care Hospitals
263860328531,PCP298559,242 BULLSBORO DR,NEWNAN,GA,30263-1295,,
242822851333,SUMMIT URGENT CARE AND OCCUPATIONAL MEDICINE,1755 EAST STATE HIGHWAY 34,NEWNAN,GA,30265,770-502-2121,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
917280985942,ALBANY UROLOGY CLINIC,1950 PALMYRA RD,ALBANY,GA,31701-1575,912-883-1503,
361902881972,EFFINGHAM HEALTH SYSTEM,459 GA HIGHWAY 119 SOUTH,SPRINGFIELD,GA,31329,9127540160,Critical Access Hospitals
433955914394,EFFINGHAM HOSPITAL INC,110 GOSHEN RD,RINCON,GA,31326-5744,912-826-5239,
462870553914,SOUTH GEORGIA RADIOLOGY ASSOCIATES LLC,464 ALTON RD,ODUM,GA,31555-9119,888-545-5551,
198175957685,WAYNE MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,JESUP,GA,31545,9125303302,Acute Care Hospitals
772757215229,CENTER FOR PAN ASIAN COMMUNITY SERVICES  INC.,6185 BUFORD HWY G,PEACHTREE CORNERS,GA,30071-2350,770-446-0929,
838580367114,PCP125131,190 SANDY SPRINGS NEPL,SANDY SPRINGS,GA,30328-5908,,
804784131801,CONCENTRA URGENT CARE - NORCROSS,6475 JIMMY CARTER BOULEVARD,NORCROSS,GA,30071,770-242-7744,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
109858691013,PCP263301,425 N COBB ST,MILLEDGEVILLE,GA,31061-2634,,
951166898254,PCP167412,239 ARROWHEAD BLVD,JONESBORO,GA,30236-1101,,
947290841707,Stockbridge VA Clinic,175 Medical Blvd.,Stockbridge,GA,30281,404-329-2222,VA Facility
542642575256,PCP50808,1265 INTERSTATE PKWY,AUGUSTA,GA,30909-6481,706-951-2182,
765649819855,PCP100702,207 EDWARDS PLAZA,ST SIMONS ISLAND,GA,31520-2523,,
379860229200,PCP207844,4310 HARTLEY BRIDGE RD,MACON,GA,31216-5642,,
592214234665,MEMORIAL HOSPITAL AND MANOR,1500 E SHOTWELL STREET,BAINBRIDGE,GA,39819,2292463500,Acute Care Hospitals
485479368239,PCP142852,502 WHEAT AVE,BAINBRIDGE,GA,39819-4325,,
391030391702,ARCHBOLD URGENT CARE CENTER,2705 EAST PINETREE BOULEVARD,THOMASVILLE,GA,31792,229-228-4136,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
726433595250,MEMORIAL SATILLA HEALTH,1900 TEBEAU STREET,WAYCROSS,GA,31501,9122872500,Acute Care Hospitals
976706767496,PCP355765,303 DARLING AVE,WAYCROSS,GA,31501-5223,,
383632754619,MONROE COUNTY HOSPITAL,88 MARTIN LUTHER KING JR DRIVE,FORSYTH,GA,31029,4789942521,Critical Access Hospitals
532751346540,GEORGIA DERMATOLOGY AND SKIN CANCER CENTER  LLC,101 MARTIN LUTHER KING JR DR,FORSYTH,GA,31029-1698,478-994-5281,
106469416410,PCP128923,465 WINN WAY,DECATUR,GA,30030-1723,,
468901204329,BERG EYE CENTER  PC,2709 MEREDYTH PLACE,ALBANY,GA,31707,229-432-7012,
897692602727,APOLLOMD GROUP SERVICES  LLC,1170 CLEVELAND AVE,EAST POINT,GA,30344-3615,404-466-1170,
786869252699,CALIFORNIA MANAGED IMAGING MEDICAL GROUP INC,PO BOX,TYBEE ISLAND,GA,31328-2619,888-225-0628,
